group,run,tick,day,datetime,new_cases,cumulative_cases,new_cases_age,cumulative_cases_age,n_inf_age_0_29,n_inf_age_30_59,n_inf_age_60,scale_to_population,scale_to_100k,cumulative_cases/100k,adj_cumulative_cases/100k,date,empirical_cumulative_cases,empirical_cumulative_cases/100k
9,36,251,14,2020-04-06,10,236,316,8986,79,120,37,131.16957830421697,0.999990000099999,235.99764002359979,238.09811433454752,2020-04-06,27381,208.74296118597655
9,37,251,14,2020-04-06,7,212,236,8570,69,98,45,131.17089,1.0,212.0,214.0999743159477,2020-04-06,27381,208.74296118597655
9,38,251,14,2020-04-06,10,217,356,9425,63,97,57,131.17089,1.0,217.0,219.0999743159477,2020-04-06,27381,208.74296118597655
9,39,251,14,2020-04-06,9,227,451,9051,87,90,50,131.17089,1.0,227.0,229.0999743159477,2020-04-06,27381,208.74296118597655
9,40,251,14,2020-04-06,10,221,357,8890,76,110,35,131.17089,1.0,221.0,223.0999743159477,2020-04-06,27381,208.74296118597655
9,41,251,14,2020-04-06,8,246,287,10631,72,117,57,131.17089,1.0,246.0,248.0999743159477,2020-04-06,27381,208.74296118597655
9,42,251,14,2020-04-06,6,204,354,8749,59,90,55,131.17089,1.0,204.0,206.0999743159477,2020-04-06,27381,208.74296118597655
9,43,251,14,2020-04-06,5,223,217,9136,66,116,41,131.16957830421697,0.999990000099999,222.9977700222998,225.09824433324752,2020-04-06,27381,208.74296118597655
9,44,251,14,2020-04-06,10,196,435,8427,57,83,56,131.17089,1.0,196.0,198.0999743159477,2020-04-06,27381,208.74296118597655
9,45,251,14,2020-04-06,5,192,215,8315,59,84,49,131.16957830421697,0.999990000099999,191.99808001919982,194.09855433014755,2020-04-06,27381,208.74296118597655
9,46,251,14,2020-04-06,10,236,368,9702,75,114,47,131.1682666346673,0.999980000399992,235.9952800943981,238.0962543903462,2020-04-06,27381,208.74296118597655
9,47,251,14,2020-04-06,6,186,206,7813,57,80,49,131.16695499135025,0.999970000899973,185.994420167395,188.09589443834403,2020-04-06,27381,208.74296118597655
9,48,251,14,2020-04-06,4,209,111,9532,53,95,61,131.17089,1.0,209.0,211.0999743159477,2020-04-06,27381,208.74296118597655
9,49,251,14,2020-04-06,5,202,215,8828,56,89,57,131.1682666346673,0.999980000399992,201.9959600807984,204.0969343767465,2020-04-06,27381,208.74296118597655
9,50,251,14,2020-04-06,10,227,428,10023,65,92,70,131.17089,1.0,227.0,229.0999743159477,2020-04-06,27381,208.74296118597655
9,51,251,14,2020-04-06,7,224,361,10441,58,99,67,131.1682666346673,0.999980000399992,223.99552008959822,226.0964943855463,2020-04-06,27381,208.74296118597655
9,52,251,14,2020-04-06,6,222,226,9352,68,99,55,131.17089,1.0,222.0,224.0999743159477,2020-04-06,27381,208.74296118597655
9,53,251,14,2020-04-06,6,225,209,9060,75,96,54,131.17089,1.0,225.0,227.0999743159477,2020-04-06,27381,208.74296118597655
9,54,251,14,2020-04-06,6,201,229,8320,61,99,41,131.16957830421697,0.999990000099999,200.99799002009982,203.09846433104755,2020-04-06,27381,208.74296118597655
9,55,251,14,2020-04-06,5,228,144,9289,69,110,49,131.16957830421697,0.999990000099999,227.9977200227998,230.09819433374753,2020-04-06,27381,208.74296118597655
9,56,251,14,2020-04-06,8,208,291,8243,72,99,37,131.1682666346673,0.999980000399992,207.99584008319835,210.09681437914645,2020-04-06,27381,208.74296118597655
9,57,251,14,2020-04-06,2,205,122,8493,62,104,39,131.17089,1.0,205.0,207.0999743159477,2020-04-06,27381,208.74296118597655
9,58,251,14,2020-04-06,9,215,320,8640,63,105,47,131.17089,1.0,215.0,217.0999743159477,2020-04-06,27381,208.74296118597655
9,59,251,14,2020-04-06,15,216,714,9445,58,97,61,131.16957830421697,0.999990000099999,215.99784002159979,218.09831433254752,2020-04-06,27381,208.74296118597655
9,0,269,15,2020-04-07,8,232,282,9996,72,109,51,131.17089,1.0,232.0,234.0999743159477,2020-04-07,28914,220.43000546843894
9,1,269,15,2020-04-07,7,212,226,9090,60,91,61,131.17089,1.0,212.0,214.0999743159477,2020-04-07,28914,220.43000546843894
9,2,269,15,2020-04-07,8,226,317,9332,80,99,47,131.16564337426502,0.999960001599936,225.99096036158554,228.09293459753644,2020-04-07,28914,220.43000546843894
9,3,269,15,2020-04-07,9,214,297,8605,69,96,49,131.16695499135025,0.999970000899973,213.99358019259424,216.09505446354328,2020-04-07,28914,220.43000546843894
9,4,269,15,2020-04-07,15,237,681,10615,77,80,80,131.1682666346673,0.999980000399992,236.9952600947981,239.0962343907462,2020-04-07,28914,220.43000546843894
9,5,269,15,2020-04-07,8,230,276,9545,81,99,50,131.17089,1.0,230.0,232.0999743159477,2020-04-07,28914,220.43000546843894
9,6,269,15,2020-04-07,5,229,199,9346,77,108,44,131.1682666346673,0.999980000399992,228.99542009159816,231.09639438754624,2020-04-07,28914,220.43000546843894
9,7,269,15,2020-04-07,16,267,540,10960,87,129,51,131.16957830421697,0.999990000099999,266.99733002669973,269.09780433764746,2020-04-07,28914,220.43000546843894
9,8,269,15,2020-04-07,4,198,170,9095,56,73,69,131.17089,1.0,198.0,200.0999743159477,2020-04-07,28914,220.43000546843894
9,9,269,15,2020-04-07,9,257,321,10887,72,132,53,131.17089,1.0,257.0,259.0999743159477,2020-04-07,28914,220.43000546843894
9,10,269,15,2020-04-07,5,251,245,10830,79,116,56,131.16957830421697,0.999990000099999,250.99749002509975,253.09796433604748,2020-04-07,28914,220.43000546843894
9,11,269,15,2020-04-07,13,240,543,9646,78,114,48,131.17089,1.0,240.0,242.0999743159477,2020-04-07,28914,220.43000546843894
9,12,269,15,2020-04-07,6,207,276,8892,65,90,52,131.16957830421697,0.999990000099999,206.9979300206998,209.09840433164754,2020-04-07,28914,220.43000546843894
9,13,269,15,2020-04-07,7,230,327,10240,67,88,75,131.16957830421697,0.999990000099999,229.9977000229998,232.09817433394753,2020-04-07,28914,220.43000546843894
9,14,269,15,2020-04-07,4,196,171,8819,56,82,58,131.17089,1.0,196.0,198.0999743159477,2020-04-07,28914,220.43000546843894
9,15,269,15,2020-04-07,6,230,283,9671,67,115,48,131.16170868039237,0.999930004899657,229.9839011269211,232.08737519788593,2020-04-07,28914,220.43000546843894
9,16,269,15,2020-04-07,2,213,7,8499,75,93,45,131.16957830421697,0.999990000099999,212.9978700212998,215.09834433224754,2020-04-07,28914,220.43000546843894
9,17,269,15,2020-04-07,3,219,108,9476,61,96,62,131.17089,1.0,219.0,221.0999743159477,2020-04-07,28914,220.43000546843894
9,18,269,15,2020-04-07,5,219,174,9182,67,106,46,131.16564337426502,0.999960001599936,218.991240350386,221.0932145863369,2020-04-07,28914,220.43000546843894
9,19,269,15,2020-04-07,6,229,201,9459,74,114,41,131.16957830421697,0.999990000099999,228.99771002289978,231.0981843338475,2020-04-07,28914,220.43000546843894
9,20,269,15,2020-04-07,8,225,274,9314,72,101,52,131.16957830421697,0.999990000099999,224.9977500224998,227.09822433344752,2020-04-07,28914,220.43000546843894
9,21,269,15,2020-04-07,7,216,129,8919,71,90,55,131.1682666346673,0.999980000399992,215.99568008639827,218.09665438234634,2020-04-07,28914,220.43000546843894
9,22,269,15,2020-04-07,7,217,285,8806,73,97,47,131.17089,1.0,217.0,219.0999743159477,2020-04-07,28914,220.43000546843894
9,23,269,15,2020-04-07,12,206,531,9241,52,95,59,131.17089,1.0,206.0,208.0999743159477,2020-04-07,28914,220.43000546843894
9,24,269,15,2020-04-07,6,216,283,9341,64,94,58,131.17089,1.0,216.0,218.0999743159477,2020-04-07,28914,220.43000546843894
9,25,269,15,2020-04-07,8,240,332,10067,76,92,72,131.1682666346673,0.999980000399992,239.9952000959981,242.0961743919462,2020-04-07,28914,220.43000546843894
9,26,269,15,2020-04-07,8,209,234,9396,60,82,67,131.16957830421697,0.999990000099999,208.9979100208998,211.09838433184754,2020-04-07,28914,220.43000546843894
9,27,269,15,2020-04-07,9,212,394,9307,65,83,64,131.17089,1.0,212.0,214.0999743159477,2020-04-07,28914,220.43000546843894
9,28,269,15,2020-04-07,5,196,161,8331,56,90,50,131.17089,1.0,196.0,198.0999743159477,2020-04-07,28914,220.43000546843894
9,29,269,15,2020-04-07,6,221,309,9082,77,92,52,131.17089,1.0,221.0,223.0999743159477,2020-04-07,28914,220.43000546843894
9,30,269,15,2020-04-07,5,233,224,9281,81,108,44,131.1682666346673,0.999980000399992,232.99534009319814,235.09631438914624,2020-04-07,28914,220.43000546843894
9,31,269,15,2020-04-07,4,208,200,9045,64,85,59,131.1682666346673,0.999980000399992,207.99584008319835,210.09681437914645,2020-04-07,28914,220.43000546843894
9,32,269,15,2020-04-07,4,227,155,10017,69,94,64,131.17089,1.0,227.0,229.0999743159477,2020-04-07,28914,220.43000546843894
9,33,269,15,2020-04-07,8,201,302,8478,68,79,54,131.17089,1.0,201.0,203.0999743159477,2020-04-07,28914,220.43000546843894
9,34,269,15,2020-04-07,8,221,347,9530,58,102,61,131.17089,1.0,221.0,223.0999743159477,2020-04-07,28914,220.43000546843894
9,35,269,15,2020-04-07,7,245,279,10151,78,109,58,131.1682666346673,0.999980000399992,244.99510009799803,247.09607439394614,2020-04-07,28914,220.43000546843894
9,36,269,15,2020-04-07,10,246,317,9303,83,125,38,131.16957830421697,0.999990000099999,245.99754002459977,248.0980143355475,2020-04-07,28914,220.43000546843894
9,37,269,15,2020-04-07,1,213,51,8621,69,99,45,131.17089,1.0,213.0,215.0999743159477,2020-04-07,28914,220.43000546843894
9,38,269,15,2020-04-07,7,224,243,9668,65,102,57,131.17089,1.0,224.0,226.0999743159477,2020-04-07,28914,220.43000546843894
9,39,269,15,2020-04-07,9,236,429,9480,89,95,52,131.17089,1.0,236.0,238.0999743159477,2020-04-07,28914,220.43000546843894
9,40,269,15,2020-04-07,7,228,292,9182,78,113,37,131.17089,1.0,228.0,230.0999743159477,2020-04-07,28914,220.43000546843894
9,41,269,15,2020-04-07,15,261,407,11038,82,122,57,131.17089,1.0,261.0,263.0999743159477,2020-04-07,28914,220.43000546843894
9,42,269,15,2020-04-07,8,212,206,8955,63,94,55,131.17089,1.0,212.0,214.0999743159477,2020-04-07,28914,220.43000546843894
9,43,269,15,2020-04-07,3,226,125,9261,67,117,42,131.16957830421697,0.999990000099999,225.9977400225998,228.09821433354753,2020-04-07,28914,220.43000546843894
9,44,269,15,2020-04-07,4,200,181,8608,58,85,57,131.17089,1.0,200.0,202.0999743159477,2020-04-07,28914,220.43000546843894
9,45,269,15,2020-04-07,3,195,115,8430,60,86,49,131.16957830421697,0.999990000099999,194.99805001949983,197.09852433044756,2020-04-07,28914,220.43000546843894
9,46,269,15,2020-04-07,8,244,398,10100,76,118,50,131.1682666346673,0.999980000399992,243.99512009759806,246.09609439354614,2020-04-07,28914,220.43000546843894
9,47,269,15,2020-04-07,4,190,107,7920,59,82,49,131.16695499135025,0.999970000899973,189.99430017099488,192.09577444194392,2020-04-07,28914,220.43000546843894
9,48,269,15,2020-04-07,12,221,532,10064,55,103,63,131.17089,1.0,221.0,223.0999743159477,2020-04-07,28914,220.43000546843894
9,49,269,15,2020-04-07,3,205,43,8871,58,90,57,131.1682666346673,0.999980000399992,204.99590008199837,207.09687437794645,2020-04-07,28914,220.43000546843894
9,50,269,15,2020-04-07,6,233,199,10222,67,96,70,131.17089,1.0,233.0,235.0999743159477,2020-04-07,28914,220.43000546843894
9,51,269,15,2020-04-07,7,231,346,10787,58,105,68,131.1682666346673,0.999980000399992,230.99538009239816,233.09635438834624,2020-04-07,28914,220.43000546843894
9,52,269,15,2020-04-07,8,230,269,9621,72,102,56,131.17089,1.0,230.0,232.0999743159477,2020-04-07,28914,220.43000546843894
9,53,269,15,2020-04-07,13,238,512,9572,79,103,56,131.17089,1.0,238.0,240.0999743159477,2020-04-07,28914,220.43000546843894
9,54,269,15,2020-04-07,2,203,38,8358,62,100,41,131.16957830421697,0.999990000099999,202.99797002029982,205.09844433124755,2020-04-07,28914,220.43000546843894
9,55,269,15,2020-04-07,9,237,262,9551,74,113,50,131.16957830421697,0.999990000099999,236.99763002369977,239.0981043346475,2020-04-07,28914,220.43000546843894
9,56,269,15,2020-04-07,2,210,18,8261,74,99,37,131.1682666346673,0.999980000399992,209.99580008399832,212.0967743799464,2020-04-07,28914,220.43000546843894
9,57,269,15,2020-04-07,2,207,84,8577,62,106,39,131.17089,1.0,207.0,209.0999743159477,2020-04-07,28914,220.43000546843894
9,58,269,15,2020-04-07,4,219,188,8828,64,107,48,131.17089,1.0,219.0,221.0999743159477,2020-04-07,28914,220.43000546843894
9,59,269,15,2020-04-07,4,220,187,9632,58,101,61,131.16957830421697,0.999990000099999,219.99780002199978,222.0982743329475,2020-04-07,28914,220.43000546843894
9,0,287,16,2020-04-08,8,240,310,10306,75,113,52,131.17089,1.0,240.0,242.0999743159477,2020-04-08,30462,232.2314043916299
9,1,287,16,2020-04-08,3,215,132,9222,61,92,62,131.17089,1.0,215.0,217.0999743159477,2020-04-08,30462,232.2314043916299
9,2,287,16,2020-04-08,6,232,218,9550,82,102,48,131.16564337426502,0.999960001599936,231.99072037118515,234.09269460713602,2020-04-08,30462,232.2314043916299
9,3,287,16,2020-04-08,5,219,181,8786,71,99,49,131.16695499135025,0.999970000899973,218.99343019709409,221.09490446804313,2020-04-08,30462,232.2314043916299
9,4,287,16,2020-04-08,6,243,313,10928,78,84,81,131.1682666346673,0.999980000399992,242.99514009719806,245.09611439314614,2020-04-08,30462,232.2314043916299
9,5,287,16,2020-04-08,4,234,125,9670,82,102,50,131.17089,1.0,234.0,236.0999743159477,2020-04-08,30462,232.2314043916299
9,6,287,16,2020-04-08,5,234,274,9620,77,112,45,131.1682666346673,0.999980000399992,233.99532009359814,236.09629438954624,2020-04-08,30462,232.2314043916299
9,7,287,16,2020-04-08,10,277,487,11447,89,134,54,131.16957830421697,0.999990000099999,276.99723002769974,279.0977043386475,2020-04-08,30462,232.2314043916299
9,8,287,16,2020-04-08,4,202,168,9263,57,75,70,131.17089,1.0,202.0,204.0999743159477,2020-04-08,30462,232.2314043916299
9,9,287,16,2020-04-08,9,266,423,11310,74,137,55,131.17089,1.0,266.0,268.0999743159477,2020-04-08,30462,232.2314043916299
9,10,287,16,2020-04-08,6,257,227,11057,81,120,56,131.16957830421697,0.999990000099999,256.99743002569977,259.0979043366475,2020-04-08,30462,232.2314043916299
9,11,287,16,2020-04-08,6,246,292,9938,79,116,51,131.17089,1.0,246.0,248.0999743159477,2020-04-08,30462,232.2314043916299
9,12,287,16,2020-04-08,4,211,84,8976,68,91,52,131.16957830421697,0.999990000099999,210.9978900210998,213.09836433204754,2020-04-08,30462,232.2314043916299
9,13,287,16,2020-04-08,3,233,83,10323,69,89,75,131.16957830421697,0.999990000099999,232.99767002329978,235.0981443342475,2020-04-08,30462,232.2314043916299
9,14,287,16,2020-04-08,4,200,155,8974,58,83,59,131.17089,1.0,200.0,202.0999743159477,2020-04-08,30462,232.2314043916299
9,15,287,16,2020-04-08,7,237,236,9907,70,118,49,131.16170868039237,0.999930004899657,236.9834111612187,239.08688523218353,2020-04-08,30462,232.2314043916299
9,16,287,16,2020-04-08,6,219,210,8709,77,97,45,131.16957830421697,0.999990000099999,218.9978100218998,221.09828433284753,2020-04-08,30462,232.2314043916299
9,17,287,16,2020-04-08,7,226,320,9796,62,99,65,131.17089,1.0,226.0,228.0999743159477,2020-04-08,30462,232.2314043916299
9,18,287,16,2020-04-08,4,223,129,9311,69,108,46,131.16564337426502,0.999960001599936,222.99108035678574,225.09305459273662,2020-04-08,30462,232.2314043916299
9,19,287,16,2020-04-08,5,234,284,9743,74,117,43,131.16957830421697,0.999990000099999,233.9976600233998,236.09813433434752,2020-04-08,30462,232.2314043916299
9,20,287,16,2020-04-08,6,231,206,9520,75,102,54,131.16957830421697,0.999990000099999,230.99769002309978,233.0981643340475,2020-04-08,30462,232.2314043916299
9,21,287,16,2020-04-08,4,220,180,9099,72,92,56,131.1682666346673,0.999980000399992,219.99560008799824,222.09657438394635,2020-04-08,30462,232.2314043916299
9,22,287,16,2020-04-08,7,224,223,9029,76,101,47,131.17089,1.0,224.0,226.0999743159477,2020-04-08,30462,232.2314043916299
9,23,287,16,2020-04-08,6,212,241,9482,54,99,59,131.17089,1.0,212.0,214.0999743159477,2020-04-08,30462,232.2314043916299
9,24,287,16,2020-04-08,5,221,142,9483,66,97,58,131.17089,1.0,221.0,223.0999743159477,2020-04-08,30462,232.2314043916299
9,25,287,16,2020-04-08,7,247,190,10257,81,94,72,131.1682666346673,0.999980000399992,246.99506009879804,249.09603439474614,2020-04-08,30462,232.2314043916299
9,26,287,16,2020-04-08,6,215,131,9527,64,84,67,131.16957830421697,0.999990000099999,214.9978500214998,217.09832433244753,2020-04-08,30462,232.2314043916299
9,27,287,16,2020-04-08,3,215,155,9462,65,85,65,131.17089,1.0,215.0,217.0999743159477,2020-04-08,30462,232.2314043916299
9,28,287,16,2020-04-08,6,202,245,8576,58,92,52,131.17089,1.0,202.0,204.0999743159477,2020-04-08,30462,232.2314043916299
9,29,287,16,2020-04-08,5,226,188,9270,79,95,52,131.17089,1.0,226.0,228.0999743159477,2020-04-08,30462,232.2314043916299
9,30,287,16,2020-04-08,10,243,350,9631,86,111,46,131.1682666346673,0.999980000399992,242.99514009719806,245.09611439314614,2020-04-08,30462,232.2314043916299
9,31,287,16,2020-04-08,4,212,149,9194,66,87,59,131.1682666346673,0.999980000399992,211.99576008479832,214.0967343807464,2020-04-08,30462,232.2314043916299
9,32,287,16,2020-04-08,9,236,264,10281,73,99,64,131.17089,1.0,236.0,238.0999743159477,2020-04-08,30462,232.2314043916299
9,33,287,16,2020-04-08,2,203,27,8505,70,79,54,131.17089,1.0,203.0,205.0999743159477,2020-04-08,30462,232.2314043916299
9,34,287,16,2020-04-08,8,229,414,9944,58,108,63,131.17089,1.0,229.0,231.0999743159477,2020-04-08,30462,232.2314043916299
9,35,287,16,2020-04-08,8,253,325,10476,78,117,58,131.1682666346673,0.999980000399992,252.99494010119798,255.0959143971461,2020-04-08,30462,232.2314043916299
9,36,287,16,2020-04-08,4,250,93,9396,85,127,38,131.16957830421697,0.999990000099999,249.99750002499977,252.0979743359475,2020-04-08,30462,232.2314043916299
9,37,287,16,2020-04-08,2,215,24,8645,71,99,45,131.17089,1.0,215.0,217.0999743159477,2020-04-08,30462,232.2314043916299
9,38,287,16,2020-04-08,4,228,215,9883,65,105,58,131.17089,1.0,228.0,230.0999743159477,2020-04-08,30462,232.2314043916299
9,39,287,16,2020-04-08,2,238,34,9514,90,96,52,131.17089,1.0,238.0,240.0999743159477,2020-04-08,30462,232.2314043916299
9,40,287,16,2020-04-08,9,237,323,9505,82,116,39,131.17089,1.0,237.0,239.0999743159477,2020-04-08,30462,232.2314043916299
9,41,287,16,2020-04-08,16,277,554,11592,90,128,59,131.17089,1.0,277.0,279.0999743159477,2020-04-08,30462,232.2314043916299
9,42,287,16,2020-04-08,6,218,164,9119,66,96,56,131.17089,1.0,218.0,220.0999743159477,2020-04-08,30462,232.2314043916299
9,43,287,16,2020-04-08,7,233,239,9500,69,121,43,131.16957830421697,0.999990000099999,232.99767002329978,235.0981443342475,2020-04-08,30462,232.2314043916299
9,44,287,16,2020-04-08,3,203,200,8808,58,86,59,131.17089,1.0,203.0,205.0999743159477,2020-04-08,30462,232.2314043916299
9,45,287,16,2020-04-08,5,200,181,8611,63,87,50,131.16957830421697,0.999990000099999,199.9980000199998,202.09847433094754,2020-04-08,30462,232.2314043916299
9,46,287,16,2020-04-08,7,251,247,10347,78,123,50,131.1682666346673,0.999980000399992,250.994980100398,253.0959543963461,2020-04-08,30462,232.2314043916299
9,47,287,16,2020-04-08,2,192,71,7991,60,83,49,131.16695499135025,0.999970000899973,191.99424017279483,194.09571444374387,2020-04-08,30462,232.2314043916299
9,48,287,16,2020-04-08,5,226,148,10212,58,104,64,131.17089,1.0,226.0,228.0999743159477,2020-04-08,30462,232.2314043916299
9,49,287,16,2020-04-08,5,210,157,9028,60,92,58,131.1682666346673,0.999980000399992,209.99580008399832,212.0967743799464,2020-04-08,30462,232.2314043916299
9,50,287,16,2020-04-08,4,237,195,10417,68,98,71,131.17089,1.0,237.0,239.0999743159477,2020-04-08,30462,232.2314043916299
9,51,287,16,2020-04-08,7,238,241,11028,62,107,69,131.1682666346673,0.999980000399992,237.9952400951981,240.0962143911462,2020-04-08,30462,232.2314043916299
9,52,287,16,2020-04-08,7,237,349,9970,73,106,58,131.17089,1.0,237.0,239.0999743159477,2020-04-08,30462,232.2314043916299
9,53,287,16,2020-04-08,7,245,296,9868,82,106,57,131.17089,1.0,245.0,247.0999743159477,2020-04-08,30462,232.2314043916299
9,54,287,16,2020-04-08,9,212,461,8819,62,105,45,131.16957830421697,0.999990000099999,211.9978800211998,214.09835433214752,2020-04-08,30462,232.2314043916299
9,55,287,16,2020-04-08,7,244,208,9759,76,118,50,131.16957830421697,0.999990000099999,243.99756002439977,246.0980343353475,2020-04-08,30462,232.2314043916299
9,56,287,16,2020-04-08,3,213,191,8452,74,101,38,131.1682666346673,0.999980000399992,212.9957400851983,215.0967143811464,2020-04-08,30462,232.2314043916299
9,57,287,16,2020-04-08,6,213,142,8719,67,106,40,131.17089,1.0,213.0,215.0999743159477,2020-04-08,30462,232.2314043916299
9,58,287,16,2020-04-08,4,223,129,8957,65,110,48,131.17089,1.0,223.0,225.0999743159477,2020-04-08,30462,232.2314043916299
9,59,287,16,2020-04-08,6,226,205,9837,61,103,62,131.16957830421697,0.999990000099999,225.9977400225998,228.09821433354753,2020-04-08,30462,232.2314043916299
9,0,305,17,2020-04-09,2,242,122,10428,75,114,53,131.17089,1.0,242.0,244.0999743159477,2020-04-09,31726,241.86768878369278
9,1,305,17,2020-04-09,2,217,87,9309,61,94,62,131.17089,1.0,217.0,219.0999743159477,2020-04-09,31726,241.86768878369278
9,2,305,17,2020-04-09,6,238,202,9752,85,105,48,131.16564337426502,0.999960001599936,237.9904803807848,240.09245461673567,2020-04-09,31726,241.86768878369278
9,3,305,17,2020-04-09,3,222,103,8889,72,101,49,131.16695499135025,0.999970000899973,221.993340199794,224.09481447074305,2020-04-09,31726,241.86768878369278
9,4,305,17,2020-04-09,7,250,316,11244,80,88,82,131.1682666346673,0.999980000399992,249.995000099998,252.0959743959461,2020-04-09,31726,241.86768878369278
9,5,305,17,2020-04-09,8,242,218,9888,87,104,51,131.17089,1.0,242.0,244.0999743159477,2020-04-09,31726,241.86768878369278
9,6,305,17,2020-04-09,9,243,305,9925,82,114,47,131.1682666346673,0.999980000399992,242.99514009719806,245.09611439314614,2020-04-09,31726,241.86768878369278
9,7,305,17,2020-04-09,11,288,464,11911,91,140,57,131.16957830421697,0.999990000099999,287.9971200287997,290.09759433974745,2020-04-09,31726,241.86768878369278
9,8,305,17,2020-04-09,6,208,152,9415,61,77,70,131.17089,1.0,208.0,210.0999743159477,2020-04-09,31726,241.86768878369278
9,9,305,17,2020-04-09,5,271,147,11457,77,138,56,131.17089,1.0,271.0,273.0999743159477,2020-04-09,31726,241.86768878369278
9,10,305,17,2020-04-09,10,267,464,11521,84,123,60,131.16957830421697,0.999990000099999,266.99733002669973,269.09780433764746,2020-04-09,31726,241.86768878369278
9,11,305,17,2020-04-09,8,254,326,10264,81,120,53,131.17089,1.0,254.0,256.0999743159477,2020-04-09,31726,241.86768878369278
9,12,305,17,2020-04-09,5,216,248,9224,69,94,53,131.16957830421697,0.999990000099999,215.99784002159979,218.09831433254752,2020-04-09,31726,241.86768878369278
9,13,305,17,2020-04-09,2,235,93,10416,69,91,75,131.16957830421697,0.999990000099999,234.99765002349977,237.0981243344475,2020-04-09,31726,241.86768878369278
9,14,305,17,2020-04-09,1,201,32,9006,58,84,59,131.17089,1.0,201.0,203.0999743159477,2020-04-09,31726,241.86768878369278
9,15,305,17,2020-04-09,6,243,302,10209,71,120,52,131.16170868039237,0.999930004899657,242.98299119061664,245.08646526158148,2020-04-09,31726,241.86768878369278
9,16,305,17,2020-04-09,6,225,186,8895,80,99,46,131.16957830421697,0.999990000099999,224.9977500224998,227.09822433344752,2020-04-09,31726,241.86768878369278
9,17,305,17,2020-04-09,4,230,184,9980,63,101,66,131.17089,1.0,230.0,232.0999743159477,2020-04-09,31726,241.86768878369278
9,18,305,17,2020-04-09,8,231,364,9675,71,112,48,131.16564337426502,0.999960001599936,230.99076036958522,233.09273460553612,2020-04-09,31726,241.86768878369278
9,19,305,17,2020-04-09,8,242,261,10004,78,120,44,131.16957830421697,0.999990000099999,241.99758002419978,244.0980543351475,2020-04-09,31726,241.86768878369278
9,20,305,17,2020-04-09,7,238,241,9761,79,103,56,131.16957830421697,0.999990000099999,237.99762002379978,240.09809433474751,2020-04-09,31726,241.86768878369278
9,21,305,17,2020-04-09,5,225,148,9247,74,95,56,131.1682666346673,0.999980000399992,224.99550008999822,227.0964743859463,2020-04-09,31726,241.86768878369278
9,22,305,17,2020-04-09,4,228,143,9172,78,102,48,131.17089,1.0,228.0,230.0999743159477,2020-04-09,31726,241.86768878369278
9,23,305,17,2020-04-09,6,218,315,9797,55,102,61,131.17089,1.0,218.0,220.0999743159477,2020-04-09,31726,241.86768878369278
9,24,305,17,2020-04-09,3,224,153,9636,67,98,59,131.17089,1.0,224.0,226.0999743159477,2020-04-09,31726,241.86768878369278
9,25,305,17,2020-04-09,5,252,166,10423,84,96,72,131.1682666346673,0.999980000399992,251.99496010079798,254.0959343967461,2020-04-09,31726,241.86768878369278
9,26,305,17,2020-04-09,6,221,422,9949,64,86,71,131.16957830421697,0.999990000099999,220.9977900220998,223.09826433304752,2020-04-09,31726,241.86768878369278
9,27,305,17,2020-04-09,3,218,147,9609,65,88,65,131.17089,1.0,218.0,220.0999743159477,2020-04-09,31726,241.86768878369278
9,28,305,17,2020-04-09,3,205,110,8686,59,94,52,131.17089,1.0,205.0,207.0999743159477,2020-04-09,31726,241.86768878369278
9,29,305,17,2020-04-09,4,230,152,9422,81,96,53,131.17089,1.0,230.0,232.0999743159477,2020-04-09,31726,241.86768878369278
9,30,305,17,2020-04-09,7,250,306,9937,88,115,47,131.1682666346673,0.999980000399992,249.995000099998,252.0959743959461,2020-04-09,31726,241.86768878369278
9,31,305,17,2020-04-09,1,213,1,9195,67,87,59,131.1682666346673,0.999980000399992,212.9957400851983,215.0967143811464,2020-04-09,31726,241.86768878369278
9,32,305,17,2020-04-09,9,245,412,10693,74,106,65,131.17089,1.0,245.0,247.0999743159477,2020-04-09,31726,241.86768878369278
9,33,305,17,2020-04-09,2,205,69,8574,71,80,54,131.17089,1.0,205.0,207.0999743159477,2020-04-09,31726,241.86768878369278
9,34,305,17,2020-04-09,7,236,282,10226,61,111,64,131.17089,1.0,236.0,238.0999743159477,2020-04-09,31726,241.86768878369278
9,35,305,17,2020-04-09,5,258,140,10616,81,119,58,131.1682666346673,0.999980000399992,257.99484010319793,260.09581439914604,2020-04-09,31726,241.86768878369278
9,36,305,17,2020-04-09,9,259,356,9752,87,133,39,131.16957830421697,0.999990000099999,258.99741002589974,261.09788433684747,2020-04-09,31726,241.86768878369278
9,37,305,17,2020-04-09,2,217,38,8683,72,100,45,131.17089,1.0,217.0,219.0999743159477,2020-04-09,31726,241.86768878369278
9,38,305,17,2020-04-09,3,231,161,10044,65,107,59,131.17089,1.0,231.0,233.0999743159477,2020-04-09,31726,241.86768878369278
9,39,305,17,2020-04-09,6,244,229,9743,93,98,53,131.17089,1.0,244.0,246.0999743159477,2020-04-09,31726,241.86768878369278
9,40,305,17,2020-04-09,7,244,337,9842,84,119,41,131.17089,1.0,244.0,246.0999743159477,2020-04-09,31726,241.86768878369278
9,41,305,17,2020-04-09,6,283,197,11789,92,131,60,131.17089,1.0,283.0,285.0999743159477,2020-04-09,31726,241.86768878369278
