group,run,tick,day,datetime,new_cases,cumulative_cases,new_cases_age,cumulative_cases_age,n_inf_age_0_29,n_inf_age_30_59,n_inf_age_60,scale_to_population,scale_to_100k,cumulative_cases/100k,adj_cumulative_cases/100k,date,empirical_cumulative_cases,empirical_cumulative_cases/100k,name_of_run
10,48,0,0,2020-03-25,50,50,2200,2200,16,21,13,9.87797,1.0,50.0,48.08680326018403,2020-03-25,475.0,48.08680326018403,open_universities_10_5
10,49,0,0,2020-03-25,50,50,2360,2360,12,23,15,9.87797,1.0,50.0,48.08680326018403,2020-03-25,475.0,48.08680326018403,open_universities_10_5
10,50,0,0,2020-03-25,50,50,2171,2171,19,17,14,9.87757489700412,0.999960001599936,49.9980000799968,48.08680326018403,2020-03-25,475.0,48.08680326018403,open_universities_10_5
10,51,0,0,2020-03-25,50,50,2176,2176,16,22,12,9.87797,1.0,50.0,48.08680326018403,2020-03-25,475.0,48.08680326018403,open_universities_10_5
10,52,0,0,2020-03-25,50,50,2254,2254,16,19,15,9.877871221287787,0.999990000099999,49.99950000499995,48.08680326018403,2020-03-25,475.0,48.08680326018403,open_universities_10_5
10,53,0,0,2020-03-25,50,50,2255,2255,13,27,10,9.877871221287787,0.999990000099999,49.99950000499995,48.08680326018403,2020-03-25,475.0,48.08680326018403,open_universities_10_5
10,54,0,0,2020-03-25,50,50,2313,2313,13,24,13,9.87797,1.0,50.0,48.08680326018403,2020-03-25,475.0,48.08680326018403,open_universities_10_5
10,55,0,0,2020-03-25,50,50,2280,2280,15,23,12,9.87797,1.0,50.0,48.08680326018403,2020-03-25,475.0,48.08680326018403,open_universities_10_5
10,56,0,0,2020-03-25,50,50,2264,2264,16,20,14,9.87797,1.0,50.0,48.08680326018403,2020-03-25,475.0,48.08680326018403,open_universities_10_5
10,57,0,0,2020-03-25,50,50,2262,2262,14,24,12,9.87797,1.0,50.0,48.08680326018403,2020-03-25,475.0,48.08680326018403,open_universities_10_5
10,58,0,0,2020-03-25,50,50,2271,2271,16,22,12,9.877871221287787,0.999990000099999,49.99950000499995,48.08680326018403,2020-03-25,475.0,48.08680326018403,open_universities_10_5
10,59,0,0,2020-03-25,50,50,2247,2247,13,25,12,9.87797,1.0,50.0,48.08680326018403,2020-03-25,475.0,48.08680326018403,open_universities_10_5
10,0,17,1,2020-03-26,29,79,1295,3554,32,20,27,9.87797,1.0,79.0,77.08680326018403,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,1,17,1,2020-03-26,30,80,1312,3586,28,30,22,9.87797,1.0,80.0,78.08680326018403,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,2,17,1,2020-03-26,33,83,1335,3467,29,32,22,9.87797,1.0,83.0,81.08680326018403,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,3,17,1,2020-03-26,31,81,1398,3743,25,29,27,9.87797,1.0,81.0,79.08680326018403,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,4,17,1,2020-03-26,30,80,1398,3784,21,33,26,9.877673669789907,0.999970000899973,79.99760007199784,78.08590328718321,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,5,17,1,2020-03-26,37,87,1744,4183,22,36,29,9.877772444551109,0.999980000399992,86.9982600347993,85.08606327498373,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,6,17,1,2020-03-26,33,83,1251,3316,30,41,12,9.87797,1.0,83.0,81.08680326018403,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,7,17,1,2020-03-26,26,76,968,3037,34,28,14,9.87797,1.0,76.0,74.08680326018403,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,8,17,1,2020-03-26,24,74,1229,3882,15,27,32,9.87797,1.0,74.0,72.08680326018403,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,9,17,1,2020-03-26,30,80,1399,3521,26,32,22,9.87797,1.0,80.0,78.08680326018403,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,10,17,1,2020-03-26,25,75,1252,3522,24,23,28,9.87797,1.0,75.0,73.08680326018403,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,11,17,1,2020-03-26,30,80,1280,3342,31,26,23,9.877772444551109,0.999980000399992,79.99840003199937,78.0862032721838,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,12,17,1,2020-03-26,31,81,1269,3361,30,31,20,9.87797,1.0,81.0,79.08680326018403,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,13,17,1,2020-03-26,33,83,1545,3770,24,33,26,9.87797,1.0,83.0,81.08680326018403,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,14,17,1,2020-03-26,25,75,1274,3567,21,26,28,9.877871221287787,0.999990000099999,74.99925000749992,73.08655326268399,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,15,17,1,2020-03-26,36,86,1696,3923,27,28,31,9.877871221287787,0.999990000099999,85.99914000859992,84.08644326378399,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,16,17,1,2020-03-26,38,88,1617,3884,34,24,30,9.87797,1.0,88.0,86.08680326018403,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,17,17,1,2020-03-26,26,76,1164,3378,23,31,22,9.87797,1.0,76.0,74.08680326018403,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,18,17,1,2020-03-26,36,86,1320,3312,32,45,9,9.877871221287787,0.999990000099999,85.99914000859992,84.08644326378399,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,19,17,1,2020-03-26,34,84,1501,3697,26,36,22,9.877871221287787,0.999990000099999,83.99916000839993,82.086463263584,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,20,17,1,2020-03-26,29,79,1476,3883,15,44,20,9.877673669789907,0.999970000899973,78.99763007109787,77.08593328628325,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,21,17,1,2020-03-26,25,75,987,2895,31,28,16,9.87797,1.0,75.0,73.08680326018403,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,22,17,1,2020-03-26,33,83,1383,3711,24,34,25,9.877673669789907,0.999970000899973,82.99751007469776,81.08581328988313,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,23,17,1,2020-03-26,30,80,1303,3324,34,23,23,9.877772444551109,0.999980000399992,79.99840003199937,78.0862032721838,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,24,17,1,2020-03-26,32,82,1416,3580,30,29,23,9.87797,1.0,82.0,80.08680326018403,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,25,17,1,2020-03-26,34,84,1373,3545,29,33,22,9.87797,1.0,84.0,82.08680326018403,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,26,17,1,2020-03-26,35,85,1557,3787,32,26,27,9.877871221287787,0.999990000099999,84.99915000849992,83.086453263684,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,27,17,1,2020-03-26,33,83,1546,3951,20,36,27,9.87797,1.0,83.0,81.08680326018403,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,28,17,1,2020-03-26,27,77,1360,3672,19,28,30,9.877772444551109,0.999980000399992,76.99846003079938,75.0862632709838,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,29,17,1,2020-03-26,33,83,1740,4284,16,33,34,9.877871221287787,0.999990000099999,82.99917000829993,81.08647326348401,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,30,17,1,2020-03-26,37,87,1663,3949,25,39,23,9.87797,1.0,87.0,85.08680326018403,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,31,17,1,2020-03-26,33,83,1386,3459,26,37,20,9.877673669789907,0.999970000899973,82.99751007469776,81.08581328988313,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,32,17,1,2020-03-26,18,68,804,3098,24,20,24,9.87797,1.0,68.0,66.08680326018403,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,33,17,1,2020-03-26,29,79,1395,3610,24,31,24,9.87797,1.0,79.0,77.08680326018403,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,34,17,1,2020-03-26,34,84,1531,3538,33,31,20,9.87797,1.0,84.0,82.08680326018403,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,35,17,1,2020-03-26,30,80,1551,3969,14,41,25,9.877871221287787,0.999990000099999,79.99920000799992,78.086503263184,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,36,17,1,2020-03-26,29,79,1192,3235,30,31,18,9.877871221287787,0.999990000099999,78.99921000789992,77.08651326308399,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,37,17,1,2020-03-26,28,78,1386,3658,26,28,24,9.87757489700412,0.999960001599936,77.99688012479501,76.08568330498224,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,38,17,1,2020-03-26,36,86,1707,4054,23,45,18,9.87797,1.0,86.0,84.08680326018403,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,39,17,1,2020-03-26,25,75,1063,3150,26,32,17,9.877871221287787,0.999990000099999,74.99925000749992,73.08655326268399,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,40,17,1,2020-03-26,32,82,1429,3662,23,41,18,9.87797,1.0,82.0,80.08680326018403,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,41,17,1,2020-03-26,29,79,1246,3487,22,43,14,9.877772444551109,0.999980000399992,78.99842003159937,77.0862232717838,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,42,17,1,2020-03-26,29,79,1321,3450,23,40,16,9.87797,1.0,79.0,77.08680326018403,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,43,17,1,2020-03-26,31,81,1447,3985,20,32,29,9.877871221287787,0.999990000099999,80.99919000809993,79.08649326328401,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,44,17,1,2020-03-26,30,80,1362,3757,22,35,23,9.877673669789907,0.999970000899973,79.99760007199784,78.08590328718321,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,45,17,1,2020-03-26,27,77,1308,3761,16,34,27,9.87797,1.0,77.0,75.08680326018403,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,46,17,1,2020-03-26,30,80,1298,3291,30,33,17,9.87797,1.0,80.0,78.08680326018403,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,47,17,1,2020-03-26,31,81,1509,3789,24,32,25,9.87797,1.0,81.0,79.08680326018403,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,48,17,1,2020-03-26,30,80,1336,3536,24,36,20,9.87797,1.0,80.0,78.08680326018403,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,49,17,1,2020-03-26,37,87,1813,4173,20,40,27,9.87797,1.0,87.0,85.08680326018403,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,50,17,1,2020-03-26,23,73,1007,3178,29,23,21,9.87757489700412,0.999960001599936,72.99708011679533,71.08588329698256,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,51,17,1,2020-03-26,33,83,1529,3705,25,36,22,9.87797,1.0,83.0,81.08680326018403,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,52,17,1,2020-03-26,34,84,1431,3685,29,32,23,9.877871221287787,0.999990000099999,83.99916000839993,82.086463263584,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,53,17,1,2020-03-26,27,77,1264,3519,20,40,17,9.877871221287787,0.999990000099999,76.99923000769992,75.08653326288399,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,54,17,1,2020-03-26,26,76,1177,3490,19,38,19,9.87797,1.0,76.0,74.08680326018403,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,55,17,1,2020-03-26,24,74,1197,3477,22,32,20,9.87797,1.0,74.0,72.08680326018403,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,56,17,1,2020-03-26,32,82,1515,3779,26,31,25,9.87797,1.0,82.0,80.08680326018403,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,57,17,1,2020-03-26,29,79,1292,3554,23,38,18,9.87797,1.0,79.0,77.08680326018403,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,58,17,1,2020-03-26,25,75,1155,3426,24,32,19,9.877871221287787,0.999990000099999,74.99925000749992,73.08655326268399,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,59,17,1,2020-03-26,26,76,1127,3374,21,35,20,9.87797,1.0,76.0,74.08680326018403,2020-03-26,545.0,55.17327953010588,open_universities_10_5
10,0,35,2,2020-03-27,15,94,775,4329,36,24,34,9.87797,1.0,94.0,92.08680326018403,2020-03-27,608.0,61.55110817303555,open_universities_10_5
10,1,35,2,2020-03-27,14,94,749,4335,30,37,27,9.87797,1.0,94.0,92.08680326018403,2020-03-27,608.0,61.55110817303555,open_universities_10_5
10,2,35,2,2020-03-27,11,94,553,4020,30,37,27,9.87797,1.0,94.0,92.08680326018403,2020-03-27,608.0,61.55110817303555,open_universities_10_5
10,3,35,2,2020-03-27,15,96,716,4459,29,36,31,9.87797,1.0,96.0,94.08680326018403,2020-03-27,608.0,61.55110817303555,open_universities_10_5
